rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
2239,RBLX,1h,state_ext=neutral + state_vol=mid_vol,short,rejected,rejected_unsupported,149,False,85,False,0.004488108599630336,0.004878004636437727,state_ext=neutral,0.00031405144871202856,0.4115656672504864,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4970,False,False
2240,PANW,1h,state_session=afternoon + state_ext=stretched_up,long,rejected,rejected_unsupported,51,False,61,False,0.009172372656980253,0.0020435783533249144,state_ext=stretched_up,0.0003125225362278772,0.11781488402457119,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,1998,False,False
2241,UNH,1h,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,215,False,100,False,0.005637721238988624,0.0019594303351044397,state_session=afternoon,0.0003077760792434634,0.050207833983832995,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,1146,False,False
2242,XOM,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,98,False,72,False,-2.1164724785393567e-05,0.0014523872924555588,state_slope=downtrend,0.00030740628910948286,0.9928065541091455,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,10035,False,False
2243,SUSHI/USD,1h,state_session=lunch + state_slope=flat,long,rejected,rejected_unsupported,145,False,87,False,0.0002888177271563961,0.0008951702306519137,state_session=lunch,0.00030555248886807396,0.8724612542797874,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8998,False,False
2244,BAC,1h,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,316,False,101,False,0.003356084127366356,0.0014916881300862015,state_slope=downtrend,0.0003015556131660624,0.0863755534823083,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,1626,False,False
2245,ADBE,1h,state_session=afternoon + state_slope=downtrend,short,rejected,rejected_unsupported,106,False,54,False,0.002599209799219533,0.0017427083516231943,state_slope=downtrend,0.00029913448450653466,0.6311904799042427,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6918,False,False
2246,LTC/USD,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,935,False,356,False,-0.00011443247360084493,0.0005615739617140993,state_slope=downtrend,0.00029483602176449985,0.9115152104073889,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9326,False,False
2247,REGN,1h,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,168,False,78,False,-0.0009139876876570865,0.0006951621547052277,state_slope=downtrend,0.00029014312312364233,0.8745464478244267,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9013,False,False
2248,PG,1h,state_session=morning + state_slope=uptrend,short,rejected,rejected_unsupported,172,False,70,False,0.0015631167752272258,0.0017491335032142135,state_slope=uptrend,0.00028844741115564886,0.33390269338339995,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4258,False,False
2249,REGN,1h,state_session=morning + state_slope=flat,long,rejected,rejected_unsupported,141,False,102,False,-9.830261233967333e-05,0.001510847230022641,state_slope=flat,0.0002875452237761978,0.9402165202138582,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9571,False,False
2250,BCH/USD,1h,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,177,False,61,False,0.0008322689659668252,0.002343606387612411,state_session=lunch,0.00028709432111156475,0.6093096446587771,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6730,False,False
2251,DUK,1h,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,353,True,152,False,0.00011938120673991978,0.0006623010020327804,state_ext=neutral,0.0002863644800052232,0.940186284516564,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9568,False,False
2252,ABT,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,99,False,65,False,-0.00021013157610335823,0.0013637790907093544,state_slope=downtrend,0.0002855067695279525,0.9279898053757496,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9455,False,False
2253,TMO,1h,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,179,False,70,False,0.0015661307540167655,0.0006239193350048489,state_slope=downtrend,0.00028235098130989576,0.32727448767541323,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4181,False,False
2254,TLT,1h,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,1117,False,354,False,0.0002325532618279226,0.0003637266853496316,state_session=morning,0.00027823732559588264,0.4670187264537735,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5503,False,False
2255,XME,1h,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,201,False,79,False,0.0008083449994394504,0.0013797617775735767,state_ext=neutral,0.0002776012693682723,0.7970844339774787,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8352,False,False
2256,IWM,1h,state_session=lunch + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,171,False,75,False,0.0016845279545562152,0.002480969494416314,state_session=lunch + state_ext=stretched_up,0.0002759423627939988,0.19896002261724055,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,2929,False,False
2257,ICE,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,87,False,66,False,0.0011551043083639077,0.003209461205505868,state_ext=neutral + state_slope=downtrend,0.00027425877846526153,0.4157077400399367,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5008,False,False
2258,WFC,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,247,False,106,False,0.00227053627447753,0.0013077720934153176,state_ext=neutral,0.0002735361441654643,0.22463899979973334,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,3211,False,False
2259,LNG,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,253,False,88,False,0.002068113824137424,0.002397862766922829,state_ext=neutral,0.00027083054876064967,0.6108983164555659,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6740,False,False
2260,XLU,1h,state_session=morning + state_slope=uptrend,short,rejected,rejected_unsupported,170,False,80,False,0.001264827415679776,0.0011335225047456137,state_session=morning,0.0002706659200368781,0.1974229843914046,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,2911,False,False
2261,XOM,1h,state_session=lunch + state_slope=downtrend,long,rejected,rejected_unsupported,88,False,70,False,-6.179624225323608e-05,0.0014117557749877161,state_slope=downtrend,0.00026677477164164035,0.979889913099564,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,9921,False,False
2262,ITA,1h,state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,408,False,134,False,0.0018978019148999953,0.0028187311736373407,state_slope=flat,0.0002662616816462651,0.43472340923522124,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5178,False,False
2263,VWO,1h,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,361,False,133,False,0.0013536402691133663,0.000819583370969719,state_slope=downtrend,0.00026553796850514147,0.4012185487872655,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4882,False,False
2264,AVAX/USD,1h,state_ext=stretched_down + state_vol=high_vol,short,rejected,rejected_unsupported,723,False,156,False,0.002490689339703949,0.002003018796294062,state_vol=high_vol,0.00026538033983298116,0.3572689911379485,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4473,False,False
2265,AMC,1h,state_session=lunch + state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,50,False,60,False,0.017543311179301153,0.011621477950214763,state_session=lunch + state_slope=uptrend,0.00026249391876551065,0.16164759584467103,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,2519,False,False
2266,MDT,1h,state_session=morning + state_slope=uptrend,short,rejected,rejected_unsupported,170,False,77,False,0.0017886217983875937,0.0013914339742428158,state_slope=uptrend,0.000261547115379165,0.24547381165734428,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,3444,False,False
2267,DASH,1h,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,373,False,58,False,0.001642434521191998,0.0003498184284802964,state_ext=neutral,0.0002572331569430967,0.719614677735356,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7692,False,False
2268,DKNG,1h,state_session=morning + state_slope=flat,long,rejected,rejected_unsupported,193,False,58,False,0.0011599346279085293,0.0008165359585168687,state_slope=flat,0.0002553249255688281,0.7451018286296756,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7897,False,False
2269,USO,1h,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,478,False,206,False,0.000829221755034991,0.0002659658483554068,state_session=lunch,0.00025165285983990413,0.46031100047793716,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5441,False,False
2270,COST,1h,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,166,False,63,False,0.001138232243660916,0.000870560994657066,state_session=morning + state_slope=flat,0.0002507909082956441,0.403947265335173,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4903,False,False
2271,XLP,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,319,False,140,False,0.0005272337189883267,0.0007170597308219995,state_session=lunch,0.000249371260205274,0.5523126683044475,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6218,False,False
2272,BTC/USD,1h,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,359,False,129,False,0.00033285305383397973,0.00022698676061667605,state_ext=stretched_up,0.000248315871346612,0.7145248252419902,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7650,False,False
2273,PSX,1h,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,192,False,110,False,0.0034926374103437362,0.003992220798698562,state_ext=stretched_up,0.00024803248445615014,0.1849676426617275,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,2775,False,False
2274,BIDU,1h,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,233,False,139,False,0.0035892696961452083,0.004145535096629557,state_ext=stretched_down,0.0002403826504844297,0.2919052880751156,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,3859,False,False
2275,NKE,1h,state_session=afternoon + state_slope=downtrend,short,rejected,rejected_unsupported,116,False,56,False,0.002622444405216844,0.0010816369172414802,state_session=afternoon,0.0002403672686368684,0.4248420775711088,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5084,False,False
2276,JPM,1h,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,423,False,99,False,0.0019329428798428706,0.0006291445017146777,state_vol=low_vol,0.00023992062772702012,0.33207847240358257,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4234,False,False
2277,QQQ,1h,state_session=lunch + state_slope=flat,short,rejected,rejected_unsupported,565,False,267,False,-0.000317531677572362,0.0004127604364077822,state_slope=flat,0.00023882559566334077,0.6538596672023607,0,0000,0.0,0,7,6,1,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,7109,False,False
2278,ETH/USD,1h,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1471,False,646,False,0.00020752751307831453,0.0008745627641150929,state_vol=mid_vol,0.00023788795488889505,0.8412291944504,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8745,False,False
2279,LMT,1h,state_session=morning + state_ext=neutral,long,rejected,rejected_unsupported,369,False,155,False,-0.0008882867119867938,0.0007873802880142516,state_ext=neutral,0.0002350217532253948,0.38335887321233963,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4712,False,False
2280,VLO,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,212,False,66,False,0.0026335347362170577,0.0012911371172318904,state_ext=neutral,0.00023449764644107706,0.5237450707333253,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5992,False,False
2281,VNQ,1h,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,329,False,207,False,0.0010564575891607066,0.0008161807885298468,state_slope=uptrend,0.00023248701581950627,0.276146157862722,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,3710,False,False
2282,VWO,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,113,False,53,False,0.0013200833198948095,0.0007860264217511622,state_slope=downtrend,0.00023198101928658473,0.45690387955230904,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,5419,False,False
2283,XME,1h,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,108,False,52,False,0.003827771343993136,0.0036563545658590095,state_slope=downtrend,0.00023194454560347732,0.3372705356885892,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4295,False,False
2284,XLRE,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,328,False,137,False,0.0006652120576610302,0.0004224458720435059,state_session=lunch,0.00022973145437980505,0.5399691759414804,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,6122,False,False
2285,MPC,1h,state_session=morning + state_ext=stretched_up,short,rejected,rejected_unsupported,115,False,75,False,-0.0005344901649586976,0.001216771843239084,state_session=morning,0.0002294275866035196,0.8189079759524032,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,8516,False,False
2286,VWO,1h,state_session=morning + state_slope=downtrend,long,rejected,rejected_unsupported,169,False,80,False,0.0013172927588859787,0.0007832358607423313,state_slope=downtrend,0.00022919045827775385,0.31384743499974865,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,4064,False,False
2287,IVV,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,337,False,137,False,0.001269322427575792,0.0005127542287378323,state_session=lunch,0.00022856575673189093,0.1706710154408717,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,2608,False,False
2288,XLRE,1h,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,319,False,215,False,0.001021135389149297,0.0007783692035317727,state_slope=uptrend,0.00022631560907946313,0.2796919247394991,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,10098,3746,False,False
