rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
2384,OIH,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,454,False,141,False,9.823233873007946e-05,0.0005471527450255854,state_session=afternoon + state_slope=uptrend,2.653017422309574e-05,0.9073870327222913,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7870,False,False
2385,COST,15m,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,1501,False,559,False,-0.0001520266171724724,0.00010410864018783124,state_slope=flat,2.5894005933369484e-05,0.7734417614117812,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6838,False,False
2386,MS,15m,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,161,False,112,False,0.00011505089671126177,0.001110221903314925,state_ext=stretched_up,2.567128781350757e-05,0.9075050594144134,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7871,False,False
2387,TMO,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1690,False,736,False,0.0007000921962457215,0.0005994848043921804,state_session=afternoon,2.5040968079123637e-05,0.4692444005747973,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4456,False,False
2388,UNP,15m,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,1452,False,594,False,0.0007198255850502218,0.0005206276980145448,state_slope=downtrend,2.4687446034525303e-05,0.19331094605424637,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2228,False,False
2389,ABNB,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,446,False,172,False,0.0004073112038573741,0.0009620079442807475,state_session=lunch + state_ext=neutral,2.4240313642605023e-05,0.6077125391225913,0,0000,0.0,0,8,6,1,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5562,False,False
2390,XLI,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,537,False,237,False,0.00011260821050630948,4.228957979822935e-05,state_session=lunch + state_slope=uptrend,2.4109539723166708e-05,0.7760780225752602,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6858,False,False
2391,AA,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,750,False,318,False,0.0039212622016279,0.003444444365653429,state_session=afternoon + state_slope=flat,2.3302943576730857e-05,0.2062381236749986,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2326,False,False
2392,KO,15m,state_session=lunch + state_slope=flat,short,rejected,rejected_unsupported,372,False,155,False,0.0002963783482893659,0.0006922118838526515,state_session=lunch,2.2964558529671832e-05,0.439266006895519,0,0000,0.0,0,8,6,1,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4226,False,False
2393,DASH,15m,state_session=morning + state_slope=flat,long,rejected,rejected_unsupported,533,False,155,False,0.0012858407607036545,0.0010821543416816945,state_slope=flat,2.2818894487181126e-05,0.3811226086667585,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3728,False,False
2394,IGV,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,466,False,229,False,0.0021386451701026184,0.0020649600506328883,state_session=afternoon + state_slope=uptrend,2.252476427927995e-05,0.20090051259465502,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2291,False,False
2395,F,15m,state_ext=neutral + state_vol=low_vol,short,rejected,rejected_unsupported,1791,False,347,False,0.0005767166644091452,0.0011248863792266634,state_vol=low_vol,2.2502861247707465e-05,0.5635820364844069,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5215,False,False
2396,WFC,15m,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,1533,False,594,False,0.0007170178783602769,0.0005928072498945576,state_slope=flat,2.2448124216850238e-05,0.1719886261766066,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2012,False,False
2397,UPS,15m,state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,1552,False,578,False,0.001048811679965766,0.0015818200483114428,state_slope=flat,2.1961730540054044e-05,0.12339827679316828,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1537,False,False
2398,WMT,15m,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1499,False,625,False,8.344324138336491e-05,0.0005690955117386351,state_vol=mid_vol,2.026747206338453e-05,0.8848097153447407,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7694,False,False
2399,EFA,15m,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,1094,False,958,False,0.0002517294919815136,0.00029778392838408893,state_vol=high_vol,1.9501587456995648e-05,0.46644178854390206,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4437,False,False
2400,MDT,15m,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,1475,False,554,False,-0.00034722257735685525,3.602895511606557e-06,state_ext=neutral,1.8410426824983352e-05,0.5579515029483466,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5167,False,False
2401,COST,15m,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1429,False,626,False,-0.00016320513011223255,9.29301272480711e-05,state_vol=mid_vol,1.7182510526595282e-05,0.7479167450072577,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6625,False,False
2402,MRK,15m,state_session=morning + state_slope=flat,short,rejected,rejected_unsupported,401,False,213,False,0.0004171599051359841,0.0009135270090458391,state_slope=flat,1.6732665956607177e-05,0.5390496827907119,0,0000,0.0,0,8,6,1,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5027,False,False
2403,FDX,15m,state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,176,False,136,False,0.0015925005155192373,0.0020178786893976603,state_ext=stretched_up,1.6724814927935976e-05,0.07797088455770829,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1142,False,False
2404,KLAC,15m,state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,382,False,253,False,0.0006982332898728364,0.002234656307724698,state_ext=stretched_down,1.622145612741434e-05,0.7322237714621296,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6509,False,False
2405,NSC,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1700,False,731,False,0.0003142927398473743,0.0001833270974532899,state_session=afternoon,1.607707106253078e-05,0.6200612847376197,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5651,False,False
2406,MRK,15m,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,1134,False,595,False,0.00013983864706177394,4.3471543151918344e-05,state_ext=neutral,1.6072973785248975e-05,0.6881352077003278,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6169,False,False
2407,WFC,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,661,False,299,False,0.0012918829475441047,0.0011676723190783853,state_session=afternoon + state_slope=flat,1.5632208674750455e-05,0.16054435843033343,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1889,False,False
2408,AXP,15m,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,1485,False,650,False,0.0009927162756834095,0.0007699000029526035,state_slope=flat,1.4869060966032606e-05,0.12100378768888298,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1519,False,False
2409,WFC,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1693,False,741,False,0.0006961168383641385,0.0005719062098984192,state_session=afternoon,1.4860505482640991e-05,0.3197603009760541,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3229,False,False
2410,C,15m,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,1452,False,667,False,0.0005608017755877767,7.859800394780853e-05,state_slope=flat,1.4798959452503885e-05,0.36945058402973374,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3631,False,False
2411,ADI,15m,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,1648,False,461,False,0.0016110935347298928,0.0012560106176089884,state_slope=flat,1.4653401599953701e-05,0.20727138594620165,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2334,False,False
2412,XLC,15m,state_session=lunch + state_slope=flat,long,rejected,rejected_unsupported,327,False,114,False,0.00035200833089190704,0.0006980926450574419,state_slope=flat,1.4599363372367854e-05,0.23287557756548694,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2544,False,False
2413,DE,15m,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1642,False,471,False,0.0003355752641975492,0.00031044079052028426,state_vol=low_vol,1.4418349779930263e-05,0.6986026465667887,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6253,False,False
2414,XRT,15m,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,455,False,167,False,0.0004370245056491202,0.0008629520587536792,state_session=morning + state_slope=flat,1.3904174250735444e-05,0.5062373957369593,0,0000,0.0,0,8,6,1,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4747,False,False
2415,VEA,15m,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,1096,False,932,False,0.0004000334616345617,0.00039003651590067544,state_vol=high_vol,1.3642084479674682e-05,0.2949986457063314,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3025,False,False
2416,DOGE/USD,15m,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,7204,False,1322,False,-0.00026184747740604374,4.939320736121729e-05,state_ext=neutral,1.3452722662936063e-05,0.5510160037783662,0,0000,0.0,0,7,6,1,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5111,False,False
2417,XYZ,15m,state_session=morning + state_ext=neutral,long,rejected,rejected_unsupported,944,False,349,False,0.0005944224845974242,2.550942148580595e-05,state_ext=neutral,1.3290718032778854e-05,0.5069476768464014,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4761,False,False
2418,HAL,15m,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,278,False,146,False,-0.0002614956907513871,0.00010463466501734126,state_session=lunch + state_slope=flat,1.304723038777361e-05,0.6696704225963568,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6004,False,False
2419,PEP,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,374,False,213,False,0.0003430043556524909,0.0003281764608323644,state_session=morning + state_slope=downtrend,1.175983072399092e-05,0.5064854693675502,0,0000,0.0,0,8,6,1,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4755,False,False
2420,LRCX,15m,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1733,False,302,False,0.0023429383429187135,0.001208557460825911,state_vol=low_vol,1.1088409782616937e-05,0.3524055673787785,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3485,False,False
2421,NKE,15m,state_session=afternoon + state_ext=neutral,short,rejected,rejected_unsupported,1706,False,731,False,0.00043770028399985647,0.00010565161306370376,state_session=afternoon,1.0312851843120841e-05,0.707322605247162,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6319,False,False
2422,DOT/USD,15m,state_session=afternoon + state_slope=uptrend,long,rejected,rejected_unsupported,3864,False,1375,False,-0.00019456040913652653,0.00026051046587757495,state_slope=uptrend,9.9497926775179e-06,0.6445839819208654,0,0000,0.0,0,7,6,1,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5829,False,False
2423,VTI,15m,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,1441,False,689,False,0.00043383335599606504,0.0003514434868374746,state_slope=uptrend,9.622466094578769e-06,0.13721041058816286,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1672,False,False
2424,COF,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,779,False,276,False,0.003002796738992162,0.002887973238052726,state_session=afternoon + state_slope=flat,9.550680324097068e-06,0.0671611426511578,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1007,False,False
2425,USO,15m,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,5576,False,2141,False,0.00014598282584673582,8.756978502617659e-05,state_ext=neutral,9.275455971165686e-06,0.8053251365990088,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7072,False,False
2426,SOFI,15m,state_ext=stretched_down + state_vol=high_vol,long,rejected,rejected_unsupported,373,False,148,False,0.0024685033972654626,0.0024811724730905474,state_ext=stretched_down,8.481482338955088e-06,0.1665169625675058,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1963,False,False
2427,GILD,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1708,False,744,False,-0.0003479279961192817,9.691063773890175e-05,state_session=afternoon,7.076393739680628e-06,0.572869505378798,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5298,False,False
2428,XLY,15m,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1440,False,698,False,0.00046165926447090216,0.0005633231828327514,state_vol=mid_vol,7.049629869246732e-06,0.28837738645289246,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2959,False,False
2429,XRT,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,412,False,182,False,0.001205971924830938,0.0011800443717263785,state_session=morning + state_slope=downtrend,6.250339084142888e-06,0.05414105808208891,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,853,False,False
2430,PDD,15m,state_session=afternoon + state_ext=neutral,short,rejected,rejected_unsupported,1707,False,737,False,0.0007166585132106132,0.0003671221486032107,state_session=afternoon,5.994341440476096e-06,0.5757044172937318,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5317,False,False
2431,CMG,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,449,False,188,False,0.0006887686172757189,0.0009931862159666654,state_session=lunch + state_slope=downtrend,4.830339365143673e-06,0.3137834072364727,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3188,False,False
2432,DASH,15m,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,318,False,232,False,0.001371001913104593,0.0019746883321265533,state_ext=stretched_up,4.753286147054971e-06,0.3136522415927059,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3186,False,False
2433,ETN,15m,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1734,False,397,False,0.0004892318043250194,0.00036340271223858704,state_vol=low_vol,4.163165624804298e-06,0.7366824866945378,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6546,False,False
